customer_id,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn,tenure_group,total_services,avg_monthly_spend_ratio,high_risk_flag,payment_risk_flag,contract_ordinal
0323-XWWTN,Male,False,False,True,3,Two year,True,Mailed check,26.4,121.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,40.42,0,1,2
1937-OTUKY,Female,False,True,False,72,Two year,True,Bank transfer (automatic),98.2,7015.9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,False,49+,4,97.44,0,0,2
1573-LGXBA,Male,False,True,True,57,One year,True,Credit card (automatic),97.55,5598.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,49+,4,98.21,0,0,1
1764-VUUMT,Male,False,False,True,66,Two year,False,Credit card (automatic),19.95,1269.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,19.23,0,0,2
5073-WXOYN,Female,False,False,False,60,Month-to-month,True,Electronic check,50.8,3027.4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,True,49+,3,50.46,0,1,0
4713-ZBURT,Male,False,False,True,45,Two year,False,Bank transfer (automatic),99.7,4634.35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,False,25-48,3,102.99,0,0,2
3050-GBUSH,Female,False,False,False,3,Month-to-month,True,Credit card (automatic),34.8,113.95,No,No phone service,DSL,No,No,No,No,Yes,No,False,0-12,1,37.98,1,0,0
0207-MDKNV,Female,False,False,False,15,Month-to-month,False,Electronic check,105.1,1582.75,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,True,13-24,5,105.52,0,1,0
7876-AEHIG,Female,False,False,True,51,One year,False,Bank transfer (automatic),60.15,3077.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,False,49+,5,60.33,0,0,1
7945-HLKEA,Female,False,False,False,60,One year,False,Electronic check,64.75,4039.5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,False,49+,3,67.32,0,1,1
9342-VNIMQ,Male,False,False,False,33,Month-to-month,True,Bank transfer (automatic),54.65,1665.2,Yes,Yes,DSL,No,Yes,No,No,No,No,False,25-48,1,50.46,0,0,0
9851-KIELU,Male,False,False,False,10,Month-to-month,True,Electronic check,110.1,1043.3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,True,0-12,6,104.33,0,1,0
3523-BRGUW,Male,True,False,False,26,One year,False,Credit card (automatic),19.3,504.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,19.39,0,0,1
3908-BLSYF,Female,False,False,False,6,Month-to-month,False,Electronic check,83.9,497.55,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,True,0-12,2,82.92,0,1,0
3199-NPKCN,Female,False,True,False,67,One year,True,Electronic check,111.25,7511.65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,False,49+,5,112.11,0,1,1
5170-PTRKA,Female,False,True,True,49,One year,True,Credit card (automatic),35.8,1782.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,False,49+,2,36.37,0,0,1
4661-NJEUX,Male,False,False,False,1,Month-to-month,True,Mailed check,20.05,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.05,0,1,0
2123-AGEEN,Female,True,False,False,7,Month-to-month,True,Electronic check,84.35,609.65,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,False,0-12,2,87.09,0,1,0
1258-YMZNM,Female,True,False,False,27,One year,True,Bank transfer (automatic),110.5,2857.6,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,False,25-48,5,105.84,0,0,1
0048-LUMLS,Male,False,True,True,37,One year,False,Credit card (automatic),91.2,3247.55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,False,25-48,2,87.77,0,0,1
7549-MYGPK,Female,False,True,True,63,Month-to-month,True,Electronic check,100.55,6215.35,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,True,49+,4,98.66,0,1,0
5898-IGSLP,Male,False,True,True,31,Month-to-month,False,Electronic check,89.3,2823.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,False,25-48,3,91.06,0,1,0
3804-RVTGV,Male,False,True,True,50,Month-to-month,True,Bank transfer (automatic),103.85,5017.9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,49+,4,100.36,0,0,0
6259-WJQLC,Male,True,False,False,32,Month-to-month,True,Credit card (automatic),81.1,2619.25,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,False,25-48,1,81.85,0,0,0
9227-LUNBG,Female,False,False,False,1,Month-to-month,False,Electronic check,24.6,24.6,No,No phone service,DSL,No,No,No,No,No,No,True,0-12,0,24.6,1,1,0
7997-EASSD,Female,False,True,False,63,One year,True,Credit card (automatic),81.2,4965.1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,False,49+,1,78.81,0,0,1
0730-KOAVE,Male,False,False,False,30,Month-to-month,True,Credit card (automatic),94.3,2679.7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,False,25-48,3,89.32,0,0,0
8975-SKGRX,Male,False,True,False,71,Two year,True,Bank transfer (automatic),116.1,8310.55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,117.05,0,0,2
0678-RLHVP,Female,False,False,False,53,Two year,False,Electronic check,105.55,5682.25,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,False,49+,4,107.21,0,1,2
4315-MURBD,Female,False,False,False,12,Month-to-month,True,Bank transfer (automatic),98.9,1120.95,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,True,0-12,4,93.41,0,0,0
2267-FPIMA,Male,False,True,False,50,Month-to-month,True,Credit card (automatic),94.4,4914.9,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,False,49+,3,98.3,0,0,0
2074-GKOWZ,Male,False,True,True,2,Month-to-month,True,Bank transfer (automatic),89.55,185.55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,True,0-12,2,92.78,1,0,0
1051-GEJLJ,Female,False,False,False,2,Month-to-month,False,Mailed check,19.5,27.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,13.78,0,1,0
9734-YWGEX,Female,False,False,False,9,Month-to-month,False,Credit card (automatic),98.3,923.5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,0-12,3,102.61,0,0,0
2719-BDAQO,Male,False,False,False,17,Month-to-month,False,Electronic check,93.85,1625.65,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,True,13-24,3,95.63,0,1,0
5285-MVEHD,Female,False,True,False,56,One year,True,Credit card (automatic),105.6,6068.65,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,108.37,0,0,1
0379-DJQHR,Male,False,True,True,67,Two year,False,Credit card (automatic),81.35,5398.6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,False,49+,5,80.58,0,0,2
0781-LKXBR,Male,True,False,False,9,Month-to-month,True,Electronic check,100.5,918.6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,0-12,3,102.07,0,1,0
5543-QDCRY,Male,False,False,False,4,Month-to-month,True,Electronic check,56.4,234.85,Yes,No,DSL,No,No,No,No,Yes,No,False,0-12,1,58.71,1,1,0
0297-RBCSG,Male,False,False,False,19,One year,True,Bank transfer (automatic),65.35,1231.85,Yes,No,DSL,No,Yes,No,Yes,No,Yes,False,13-24,3,64.83,0,0,1
4694-PHWFW,Female,False,False,True,8,Month-to-month,False,Mailed check,19.95,170.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,21.36,0,1,0
0835-JKADZ,Female,False,False,False,71,Two year,True,Electronic check,111.25,7984.15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,112.45,0,1,2
1907-UBQFC,Male,True,False,False,10,Month-to-month,True,Electronic check,72.85,688.65,Yes,No,Fiber optic,No,Yes,No,No,No,No,True,0-12,1,68.86,0,1,0
7508-SMHXL,Female,True,False,False,15,Month-to-month,False,Credit card (automatic),89.0,1288.3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,False,13-24,2,85.89,0,0,0
3865-YIOTT,Male,False,True,True,72,One year,True,Bank transfer (automatic),106.1,7848.5,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,False,49+,4,109.01,0,0,1
5993-BQHEA,Male,False,False,False,12,One year,False,Credit card (automatic),20.05,267.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,22.25,0,0,1
6024-RUGGH,Male,False,True,True,72,Two year,True,Bank transfer (automatic),25.2,1798.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,24.98,0,0,2
6513-EECDB,Male,True,True,False,1,Month-to-month,True,Electronic check,73.55,73.55,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,0-12,0,73.55,1,1,0
3956-CJUST,Female,True,False,False,23,Month-to-month,True,Bank transfer (automatic),75.4,1643.55,Yes,No,Fiber optic,Yes,No,No,No,No,No,False,13-24,1,71.46,0,0,0
4079-WWQQQ,Male,False,False,False,72,Two year,True,Bank transfer (automatic),65.55,4807.45,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,66.77,0,0,2
6103-BOCOU,Female,False,False,False,26,Month-to-month,True,Electronic check,80.7,2193.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,False,25-48,1,84.35,0,1,0
5149-TGWDZ,Female,False,False,False,21,One year,True,Mailed check,104.55,2239.4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,13-24,5,106.64,0,1,1
7471-WNSUF,Male,False,True,False,60,One year,False,Bank transfer (automatic),24.15,1505.9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,25.1,0,0,1
8942-DBMHZ,Male,False,False,False,12,Month-to-month,False,Mailed check,20.45,255.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,21.28,0,1,0
4301-VVZKA,Male,False,True,False,16,Month-to-month,True,Electronic check,75.4,1189.4,Yes,Yes,Fiber optic,No,No,No,No,No,No,False,13-24,0,74.34,0,1,0
9199-PWQVC,Female,False,True,False,63,One year,True,Credit card (automatic),79.7,4786.15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,False,49+,4,75.97,0,0,1
4824-GUCBY,Female,True,False,False,22,Month-to-month,False,Electronic check,81.7,1820.9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,False,13-24,2,82.77,0,1,0
5393-HJZSM,Female,False,True,True,32,Month-to-month,False,Bank transfer (automatic),76.3,2404.15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,False,25-48,5,75.13,0,0,0
7074-IEVOJ,Female,True,False,False,3,Month-to-month,True,Electronic check,79.4,205.05,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,True,0-12,1,68.35,1,1,0
9625-QSTYE,Female,False,False,False,13,Month-to-month,True,Electronic check,81.15,952.3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,True,13-24,2,73.25,0,1,0
0862-PRCBS,Female,False,True,True,68,Two year,True,Credit card (automatic),103.75,7039.45,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,False,49+,4,103.52,0,0,2
8812-ZRHFP,Female,False,True,True,30,One year,False,Electronic check,86.45,2538.05,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,False,25-48,2,84.6,0,1,1
5146-CBVOE,Female,False,False,False,16,Month-to-month,False,Bank transfer (automatic),75.1,1212.85,Yes,No,Fiber optic,No,Yes,No,No,No,No,False,13-24,1,75.8,0,0,0
0454-OKRCT,Male,False,False,False,33,Two year,False,Bank transfer (automatic),80.6,2651.1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,False,25-48,2,80.34,0,0,2
5787-KXGIY,Male,False,True,False,72,Two year,False,Credit card (automatic),19.3,1304.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,18.12,0,0,2
4750-ZRXIU,Female,True,False,False,4,Month-to-month,True,Electronic check,84.6,360.1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,True,0-12,1,90.02,1,1,0
4198-VFOEA,Female,False,False,False,12,One year,True,Mailed check,33.6,435.45,No,No phone service,DSL,Yes,No,No,Yes,No,No,False,0-12,2,36.29,0,1,1
6630-UJZMY,Female,True,True,False,4,Month-to-month,True,Electronic check,83.25,308.05,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,False,0-12,1,77.01,1,1,0
5709-LVOEQ,Female,False,True,True,0,Two year,False,Mailed check,80.85,80.85,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,False,0-12,5,80.85,0,1,2
6400-BWQKW,Female,False,False,False,6,Month-to-month,True,Electronic check,79.05,434.5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,True,0-12,1,72.42,0,1,0
2692-AQCPF,Female,False,True,False,65,One year,True,Credit card (automatic),108.05,7118.9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,False,49+,5,109.52,0,0,1
0347-UBKUZ,Female,False,False,False,15,Month-to-month,False,Mailed check,19.9,320.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,21.36,0,1,0
0835-DUUIQ,Female,False,False,True,24,One year,False,Bank transfer (automatic),21.05,531.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,22.15,0,0,1
0811-GSDTP,Female,False,False,True,13,Month-to-month,False,Electronic check,30.15,382.2,No,No phone service,DSL,No,Yes,No,No,No,No,False,13-24,1,29.4,0,1,0
7567-ECMCM,Male,False,False,False,24,Month-to-month,True,Credit card (automatic),79.85,2001.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,False,13-24,1,83.38,0,0,0
6115-ZTBFQ,Female,False,True,False,72,Two year,False,Bank transfer (automatic),65.5,4919.7,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,False,49+,6,68.33,0,0,2
6353-BRMMA,Female,False,True,True,54,Month-to-month,True,Bank transfer (automatic),104.1,5645.8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,False,49+,4,104.55,0,0,0
6680-WKXRZ,Female,False,False,False,3,Month-to-month,False,Bank transfer (automatic),74.4,215.8,Yes,Yes,Fiber optic,No,No,No,No,No,No,True,0-12,0,71.93,1,0,0
6231-WFGFH,Male,False,True,True,4,Month-to-month,True,Mailed check,20.5,77.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.4,0,1,0
9904-EHEVJ,Female,True,True,True,32,Month-to-month,True,Mailed check,91.35,2896.55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,False,25-48,2,90.52,0,1,0
7028-DVOIQ,Male,True,False,False,35,Month-to-month,True,Electronic check,99.05,3395.8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,True,25-48,3,97.02,0,1,0
6169-PPETC,Male,False,True,True,35,Two year,False,Bank transfer (automatic),20.5,759.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,21.7,0,0,2
4208-UFFGW,Male,True,False,False,2,Month-to-month,False,Mailed check,44.95,85.15,Yes,No,DSL,No,No,No,No,No,No,True,0-12,0,42.58,1,1,0
8584-KMVXD,Female,False,False,False,8,Month-to-month,False,Electronic check,75.6,535.55,Yes,No,Fiber optic,No,Yes,No,No,No,No,False,0-12,1,66.94,0,1,0
8467-WYNSR,Male,False,False,False,22,Month-to-month,False,Mailed check,55.1,1253.15,Yes,No,DSL,Yes,No,No,Yes,No,No,False,13-24,2,56.96,0,1,0
0851-DFJKB,Female,False,False,False,15,Month-to-month,False,Electronic check,58.95,955.15,Yes,No,DSL,Yes,No,Yes,Yes,No,No,False,13-24,3,63.68,0,1,0
5382-SOYZL,Male,False,False,False,22,Month-to-month,True,Electronic check,95.1,2162.6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,False,13-24,2,98.3,0,1,0
9448-REEVD,Male,False,True,False,1,Month-to-month,False,Credit card (automatic),44.7,44.7,Yes,No,DSL,No,No,No,No,No,No,True,0-12,0,44.7,1,0,0
3261-CQXOL,Female,False,True,True,71,Two year,False,Bank transfer (automatic),25.45,1813.35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,25.54,0,0,2
8388-FYNPZ,Male,False,False,False,4,Month-to-month,False,Electronic check,56.75,245.15,Yes,No,DSL,Yes,No,Yes,No,No,No,False,0-12,2,61.29,1,1,0
4002-BQWPQ,Male,False,False,False,25,Month-to-month,False,Bank transfer (automatic),81.75,2028.8,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,False,25-48,5,81.15,0,0,0
5651-YLPRD,Female,False,True,True,32,Month-to-month,True,Electronic check,86.1,2723.75,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,False,25-48,2,85.12,0,1,0
2826-DXLQO,Male,True,True,False,7,Month-to-month,False,Bank transfer (automatic),29.8,220.45,No,No phone service,DSL,Yes,No,No,No,No,No,False,0-12,1,31.49,0,0,0
4378-BZYFP,Male,False,False,False,17,One year,True,Mailed check,20.5,365.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,21.52,0,1,1
9489-UTFKA,Male,True,True,False,8,Month-to-month,False,Bank transfer (automatic),60.9,551.95,Yes,No,DSL,Yes,No,No,No,Yes,No,False,0-12,2,68.99,0,0,0
4849-PYRLQ,Female,True,False,False,56,Two year,False,Bank transfer (automatic),73.25,4054.2,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,False,49+,4,72.4,0,0,2
9117-SHLZX,Male,False,False,False,1,Month-to-month,True,Mailed check,45.7,45.7,Yes,No,DSL,No,No,No,No,No,No,True,0-12,0,45.7,1,1,0
9889-TMAHG,Male,True,False,False,8,Month-to-month,False,Credit card (automatic),100.3,832.35,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,True,0-12,4,104.04,0,0,0
4541-RMRLG,Male,False,False,False,7,Month-to-month,False,Electronic check,19.25,112.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,True,0-12,0,16.04,0,1,0
7764-BDPEE,Male,False,False,True,3,Month-to-month,False,Mailed check,20.85,60.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,20.22,0,1,0
3429-IFLEM,Female,False,False,False,71,Two year,False,Credit card (automatic),77.35,5550.1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,False,49+,5,78.17,0,0,2
3158-MOERK,Female,False,False,False,2,Month-to-month,True,Electronic check,96.0,174.8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,True,0-12,2,87.4,1,1,0
7294-TMAOP,Female,False,False,False,1,Month-to-month,False,Electronic check,90.55,90.55,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,True,0-12,2,90.55,1,1,0
5002-GCQFH,Male,False,True,False,49,Month-to-month,True,Bank transfer (automatic),93.85,4733.1,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,False,49+,3,96.59,0,0,0
0556-FJEGU,Male,False,False,False,58,Two year,False,Bank transfer (automatic),70.1,4048.95,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,False,49+,4,69.81,0,0,2
8919-FYFQZ,Male,True,True,False,44,Month-to-month,True,Electronic check,30.35,1359.7,No,No phone service,DSL,No,Yes,No,No,No,No,True,25-48,1,30.9,0,1,0
0604-THJFP,Female,False,True,True,59,Two year,True,Credit card (automatic),75.95,4542.35,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,False,49+,4,76.99,0,0,2
2834-JRTUA,Male,False,False,False,71,Two year,True,Electronic check,108.05,7532.15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,True,49+,5,106.09,0,1,2
5875-YPQFJ,Male,False,False,False,1,Month-to-month,True,Electronic check,69.9,69.9,Yes,No,Fiber optic,No,No,No,No,No,No,True,0-12,0,69.9,1,1,0
5879-SESNB,Female,False,False,False,11,Month-to-month,False,Electronic check,75.25,888.65,Yes,Yes,Fiber optic,No,No,No,No,No,No,False,0-12,0,80.79,0,1,0
6646-QVXLR,Male,True,True,False,62,One year,True,Electronic check,103.75,6383.35,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,True,49+,4,102.96,0,1,1
6461-PPAXN,Female,False,True,True,35,One year,True,Bank transfer (automatic),54.95,1916.0,Yes,No,DSL,Yes,No,No,Yes,No,No,False,25-48,2,54.74,0,0,1
3318-ISQFQ,Female,False,False,False,20,Month-to-month,True,Bank transfer (automatic),19.5,413.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,13-24,0,20.65,0,0,0
0376-YMCJC,Male,False,False,False,23,Month-to-month,True,Electronic check,90.6,1943.2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,True,13-24,2,84.49,0,1,0
1106-HRLKZ,Male,False,True,True,40,Two year,False,Mailed check,19.6,808.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,25-48,0,20.22,0,1,2
2483-XSSMZ,Female,False,False,False,39,One year,True,Electronic check,47.85,1886.4,Yes,No,DSL,Yes,No,No,No,No,No,False,25-48,1,48.37,0,1,1
8603-IJWDN,Male,False,False,False,1,Month-to-month,True,Electronic check,86.6,86.6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,True,0-12,1,86.6,1,1,0
8165-ZJRNM,Female,False,True,True,72,Two year,False,Bank transfer (automatic),23.75,1679.25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,49+,0,23.32,0,0,2
9369-XFEHK,Female,True,True,False,33,Month-to-month,True,Bank transfer (automatic),80.6,2656.5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,True,25-48,1,80.5,0,0,0
2604-XVDAM,Female,False,False,False,12,Month-to-month,False,Bank transfer (automatic),43.8,540.95,Yes,No,DSL,No,No,No,No,No,No,False,0-12,0,45.08,0,0,0
3717-OFRTN,Male,False,False,False,1,Month-to-month,False,Bank transfer (automatic),19.75,19.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,False,0-12,0,19.75,0,0,0
